year,month,province,profession,new_workers,new_clients,active_clients,active_workers,requests,feedback_1,work_agreements,feedback_2,jobs_completed,payments_in_MTZ,payment_observation_count
2020,12,Tete,"Construction and Repair",10,NULL,27,23,22,25,8,3,2,2000.0000,1
2020,12,Cabo-Delgado,Cooking,27,NULL,249,119,285,271,94,67,41,91779.0000,28
2020,12,Nampula,Cooking,38,NULL,390,151,419,437,117,98,54,218906.0000,39
2020,12,Maputo,Carpentry,8,NULL,72,28,60,56,23,18,12,108800.0000,8
2020,12,Tete,Electricity,13,NULL,65,39,54,44,18,17,13,64698.0000,8
2020,12,Cabo-Delgado,Electricity,54,NULL,191,125,176,180,74,51,31,214648.0000,25
2020,12,Nampula,Electricity,54,NULL,321,163,265,264,99,93,69,300767.0000,56
2020,12,Maputo,Cooking,39,NULL,357,102,337,293,105,100,60,216037.0000,32
2020,12,Zambezia,Cooking,15,NULL,85,48,97,102,27,22,16,10623.0000,9
2020,12,Cabo-Delgado,Mechanics,10,NULL,50,35,43,41,20,15,9,52727.0000,8
2020,12,Nampula,Mechanics,21,NULL,116,61,105,101,37,38,28,126603.0000,19
2020,12,Maputo,Electricity,25,NULL,176,69,172,162,60,41,27,52662.0000,17
2020,12,Zambezia,Electricity,20,NULL,72,47,66,61,23,17,8,6050.0000,6
2020,12,Cabo-Delgado,Tailor,8,NULL,56,29,51,46,19,6,3,1950.0000,3
2020,12,Nampula,Plumbing,17,NULL,133,58,138,131,40,27,15,52145.0000,11
2020,12,Maputo,Hairdresser,29,NULL,222,82,194,192,60,51,35,35763.0000,20
2020,12,Gaza,Cooking,3,NULL,72,20,72,65,15,5,4,2100.0000,3
2020,12,Nampula,"TV installation",9,NULL,78,39,56,58,14,23,14,71758.0000,11
2020,12,Maputo,Painting,15,NULL,53,28,48,33,8,12,6,5763.0000,3
2020,12,Inhambane,Cooking,11,NULL,112,54,196,206,28,28,21,104384.0000,16
2020,12,Sofala,"Construction and Repair",11,NULL,63,32,56,45,16,11,6,7700.0000,5
2020,12,Maputo,Tailor,10,NULL,55,29,53,51,13,10,5,3512.0000,2
2020,12,Inhambane,Hairdresser,8,NULL,82,39,77,73,34,22,11,9320.0000,8
2020,12,Sofala,Deliveries,8,NULL,75,28,59,51,16,21,18,82788.0000,13
2020,12,Maputo,Whitesmith,6,NULL,45,23,41,40,13,7,5,309.0000,1
2020,12,Manica,Electricity,10,NULL,50,29,42,40,15,11,9,12500.0000,5
2020,12,Sofala,Hairdresser,11,NULL,79,32,71,60,22,21,13,23529.0000,9
2020,12,Cabo-Delgado,"Construction and Repair",20,NULL,105,50,95,80,27,16,10,123650.0000,6
2020,12,Nampula,"Construction and Repair",31,NULL,194,100,193,190,58,42,29,58902.0000,16
2020,12,Maputo,"AC Repairing",7,NULL,31,22,29,28,10,8,8,17500.0000,5
2020,12,Tete,Cooking,5,NULL,56,27,64,80,19,18,11,41855.0000,5
2020,12,Cabo-Delgado,Deliveries,14,NULL,113,54,108,89,32,26,21,14155.0000,15
2020,12,Nampula,Deliveries,27,NULL,160,66,134,123,27,30,20,97700.0000,14
2020,12,Maputo,"Construction and Repair",25,NULL,154,57,146,119,31,17,8,53100.0000,3
2020,12,Zambezia,Carpentry,2,NULL,37,21,31,29,12,10,9,27000.0000,5
2020,12,Cabo-Delgado,Hairdresser,37,NULL,241,111,235,204,89,51,31,20349.0000,17
2020,12,Nampula,Hairdresser,35,NULL,188,93,189,183,51,34,26,27950.0000,18
2020,12,Maputo,Deliveries,29,NULL,195,82,162,141,41,34,23,64970.0000,16
2020,12,Zambezia,Deliveries,8,NULL,49,23,44,41,10,7,7,143000.0000,5
2020,12,Cabo-Delgado,Plumbing,14,NULL,154,57,140,127,57,34,21,52200.0000,13
2020,12,Nampula,Painting,14,NULL,39,30,34,40,8,10,5,95845.0000,5
2020,12,Maputo,Gardner,9,NULL,38,20,33,30,9,7,5,24000.0000,4
2020,12,Zambezia,Hairdresser,9,NULL,46,28,49,43,8,15,7,39210.0000,6
2021,1,Sofala,Deliveries,12,NULL,58,24,56,41,7,7,5,5712.0000,5
2021,1,Manica,Hairdresser,8,NULL,44,23,42,35,10,8,5,1500.0000,1
2021,1,Cabo-Delgado,"Construction and Repair",9,NULL,70,41,62,60,25,15,13,165150.0000,11
2021,1,Nampula,Hairdresser,23,NULL,147,66,162,148,37,26,15,38860.0000,9
2021,1,Tete,Cooking,4,NULL,49,24,56,51,15,14,6,10076.0000,3
2021,1,Maputo,Carpentry,13,NULL,62,23,55,46,17,12,7,22140.0000,6
2021,1,Cabo-Delgado,Deliveries,15,NULL,65,36,53,50,13,18,9,17775.0000,5
2021,1,Nampula,Painting,10,NULL,30,26,33,32,17,14,11,90400.0000,10
2021,1,Zambezia,Electricity,8,NULL,43,22,38,41,16,11,6,11716.0000,4
2021,1,Maputo,Cooking,40,NULL,253,104,308,268,111,66,31,215480.0000,23
2021,1,Cabo-Delgado,Hairdresser,26,NULL,182,80,184,157,64,35,21,59052.0000,16
2021,1,Nampula,Tailor,15,NULL,70,47,97,89,28,19,10,21350.0000,5
2021,1,Maputo,Electricity,19,NULL,118,50,104,88,29,18,10,52961.0000,8
2021,1,Cabo-Delgado,Plumbing,11,NULL,84,38,69,64,29,14,9,13604.0000,5
2021,1,Niassa,Electricity,7,NULL,37,21,44,34,12,8,5,7700.0000,4
2021,1,Maputo,Hairdresser,22,NULL,149,66,142,120,48,36,16,65270.0000,15
2021,1,Sofala,Cooking,4,NULL,73,36,74,80,29,22,12,121450.0000,8
2021,1,Gaza,Cooking,2,NULL,56,20,114,112,18,15,8,21300.0000,7
2021,1,Maputo,Plumbing,11,NULL,79,28,72,73,23,8,2,2000.0000,2
2021,1,Inhambane,Cooking,10,NULL,73,38,78,72,25,14,10,15252.0000,6
2021,1,Nampula,Carpentry,12,NULL,82,46,69,72,28,21,10,7550.0000,6
2021,1,Inhambane,Hairdresser,5,NULL,55,26,57,57,16,13,9,11690.0000,7
2021,1,Nampula,Cooking,39,NULL,265,135,302,323,86,69,34,72120.0000,18
2021,1,Manica,Electricity,7,NULL,42,26,39,36,17,16,10,13100.0000,9
2021,1,Cabo-Delgado,Carpentry,15,NULL,90,54,86,71,33,13,7,12700.0000,5
2021,1,Nampula,Electricity,53,NULL,259,141,237,249,83,63,33,170900.0000,23
2021,1,Sofala,Electricity,8,NULL,69,35,58,54,22,24,18,88833.0000,17
2021,1,Maputo,"AC Repairing",2,NULL,20,54,74,68,54,19,2,2500.0000,1
2021,1,Cabo-Delgado,Cooking,19,NULL,154,75,196,196,61,45,18,47864.0000,8
2021,1,Nampula,Mechanics,19,NULL,59,38,52,39,14,12,5,12300.0000,2
2021,1,Zambezia,Cooking,11,NULL,57,31,59,56,14,17,7,9300.0000,4
2021,1,Maputo,"Construction and Repair",17,NULL,107,49,96,83,30,23,10,3956.0000,5
2021,1,Cabo-Delgado,Electricity,34,NULL,120,77,115,106,40,32,12,9716.0000,8
2021,1,Nampula,Plumbing,7,NULL,89,34,84,74,19,10,6,18510.0000,4
2021,1,Maputo,Deliveries,32,NULL,131,78,161,131,36,29,24,255360.0000,20
2021,1,Cabo-Delgado,Mechanics,8,NULL,29,20,29,27,6,6,6,6509.0000,4
2021,1,Nampula,"TV installation",6,NULL,53,26,46,39,20,9,6,680.0000,3
2021,1,Maputo,Gardner,12,NULL,38,25,40,38,15,7,2,1020.0000,2
2021,1,Cabo-Delgado,Tailor,11,NULL,34,26,24,28,13,10,7,12500.0000,3
2021,1,Sofala,"Construction and Repair",6,NULL,36,23,34,36,17,7,4,19000.0000,3
2021,1,Maputo,Painting,10,NULL,72,22,72,76,21,8,7,16200.0000,6
2021,1,Gaza,Hairdresser,9,NULL,55,26,47,45,16,10,1,NULL,0
2021,1,Maputo,"TV installation",4,NULL,29,21,26,24,11,13,9,13000.0000,6
2021,1,Inhambane,Electricity,5,NULL,39,22,30,29,10,14,8,4400.0000,4
2021,1,Nampula,"Construction and Repair",17,NULL,85,42,72,72,20,12,8,36589.0000,3
2021,1,Manica,Cooking,7,NULL,70,32,70,68,21,30,12,67212.0000,9
2021,1,Nampula,Deliveries,22,NULL,101,58,86,80,22,21,16,46450.0000,11
2021,2,Maputo,Cooking,36,NULL,289,143,389,374,123,67,40,28823.0000,22
2021,2,Tete,Electricity,5,NULL,30,23,35,26,5,6,5,10205.0000,5
2021,2,Gaza,Hairdresser,8,NULL,58,30,56,44,14,13,4,13000.0000,2
2021,2,Nampula,Mechanics,21,NULL,82,63,81,69,24,16,9,95810.0000,6
2021,2,Maputo,Electricity,28,NULL,129,93,259,244,43,23,17,62589.0000,9
2021,2,Zambezia,Cooking,12,NULL,68,52,101,96,21,19,14,10900.0000,7
2021,2,Gaza,Whitesmith,1,NULL,6,27,69,69,24,NULL,NULL,NULL,NULL
2021,2,Nampula,Plumbing,17,NULL,88,61,86,69,24,13,7,115000.0000,4
2021,2,Maputo,Hairdresser,41,NULL,179,120,206,186,68,34,26,37904.0000,20
2021,2,Zambezia,Electricity,19,NULL,56,59,66,55,23,17,11,14610.0000,6
2021,2,Inhambane,Cooking,10,NULL,71,39,113,111,18,13,5,3500.0000,3
2021,2,Nampula,"TV installation",9,NULL,45,44,39,30,14,15,10,8535.0000,10
2021,2,Cabo-Delgado,"Construction and Repair",15,NULL,66,53,54,47,21,20,12,56155.0000,5
2021,2,Maputo,Painting,11,NULL,166,30,160,174,55,20,13,42876.0000,9
2021,2,Inhambane,Electricity,15,NULL,42,78,160,165,59,12,6,20250.0000,3
2021,2,Niassa,Deliveries,5,NULL,22,21,20,22,7,10,7,3000.0000,4
2021,2,Cabo-Delgado,Deliveries,21,NULL,89,63,87,82,26,22,16,43605.0000,14
2021,2,Maputo,Tailor,6,NULL,61,41,67,64,20,15,11,18619.0000,5
2021,2,Inhambane,Tailor,4,NULL,25,25,38,39,19,8,6,3650.0000,4
2021,2,Sofala,"Construction and Repair",10,NULL,35,24,26,24,8,12,4,550.0000,2
2021,2,Cabo-Delgado,Hairdresser,34,NULL,192,147,201,184,67,41,24,76680.0000,16
2021,2,Maputo,Whitesmith,4,NULL,22,21,54,34,3,5,4,40000.0000,4
2021,2,Manica,Deliveries,8,NULL,42,21,36,36,10,9,5,9150.0000,5
2021,2,Sofala,Deliveries,12,NULL,54,48,53,45,19,12,4,10010.0000,3
2021,2,Cabo-Delgado,Plumbing,11,NULL,82,52,80,68,33,11,5,33000.0000,3
2021,2,Nampula,"Construction and Repair",29,NULL,97,90,91,80,25,26,14,90667.0000,10
2021,2,Manica,Hairdresser,7,NULL,40,30,38,34,14,6,3,1080.0000,2
2021,2,Sofala,Hairdresser,8,NULL,56,31,48,37,16,12,6,8200.0000,3
2021,2,Cabo-Delgado,"TV installation",9,NULL,43,32,39,34,16,16,15,55874.0000,7
2021,2,Nampula,Deliveries,26,NULL,115,74,115,98,26,16,12,51260.0000,9
2021,2,Maputo,"Construction and Repair",19,NULL,93,58,102,104,34,25,16,18950.0000,13
2021,2,Tete,Deliveries,9,NULL,27,24,30,25,4,5,5,1500.0000,2
2021,2,Gaza,Electricity,NULL,NULL,40,23,98,104,17,11,7,61910.0000,6
2021,2,Nampula,Hairdresser,41,NULL,129,129,128,113,44,29,9,11750.0000,5
2021,2,Maputo,Deliveries,37,NULL,149,121,144,129,38,24,21,46063.0000,15
2021,2,Tete,Hairdresser,10,NULL,28,28,29,24,11,12,11,12000.0000,3
2021,2,Gaza,Plumbing,4,NULL,70,23,63,52,16,10,6,31832.0000,4
2021,2,Nampula,Painting,10,NULL,28,23,30,24,7,6,4,17000.0000,2
2021,2,Maputo,Gardner,7,NULL,37,32,37,30,10,9,4,16150.0000,4
2021,2,Zambezia,Deliveries,8,NULL,31,22,35,29,4,3,2,550.0000,2
2021,2,Inhambane,Carpentry,3,NULL,36,21,34,30,15,10,7,82025.0000,5
2021,2,Nampula,Tailor,16,NULL,68,47,57,52,13,18,11,6510.0000,5
2021,2,Cabo-Delgado,Carpentry,13,NULL,78,61,80,74,42,20,17,130200.0000,13
2021,2,Maputo,Mechanics,12,NULL,35,43,49,50,16,7,6,21500.0000,6
2021,2,Zambezia,Hairdresser,8,NULL,48,30,50,47,17,23,17,107739.0000,8
2021,2,Inhambane,Deliveries,5,NULL,36,25,31,32,11,6,5,15000.0000,5
2021,2,Niassa,Cooking,8,NULL,52,25,117,115,11,7,4,4100.0000,4
2021,2,Cabo-Delgado,Cooking,30,NULL,174,129,322,309,82,52,42,283612.0000,32
2021,2,Maputo,Plumbing,16,NULL,82,52,80,84,41,21,15,35800.0000,12
2021,2,Inhambane,Hairdresser,9,NULL,56,37,51,40,12,9,6,384.0000,3
2021,2,Niassa,Electricity,5,NULL,44,27,37,36,12,8,3,100.0000,1
2021,2,Cabo-Delgado,Electricity,47,NULL,165,128,167,148,60,45,33,151386.0000,28
2021,2,Maputo,"TV installation",4,NULL,36,23,36,27,12,4,3,10000.0000,1
2021,2,Manica,Cooking,13,NULL,63,37,72,65,18,13,8,12980.0000,5
2021,2,Sofala,Cooking,10,NULL,82,44,78,68,23,20,14,22537.0000,9
2021,2,Cabo-Delgado,Mechanics,14,NULL,28,35,27,23,9,9,4,11500.0000,2
2021,2,Nampula,Carpentry,14,NULL,77,51,63,63,23,20,11,28200.0000,7
2021,2,Manica,Electricity,14,NULL,39,38,40,32,10,13,9,15200.0000,7
2021,2,Sofala,Electricity,12,NULL,58,47,60,42,13,10,7,32840.0000,6
2021,2,Cabo-Delgado,Tailor,9,NULL,45,26,46,42,21,7,6,2920.0000,5
2021,2,Nampula,Cooking,45,NULL,313,199,412,407,116,61,31,70501.0000,21
2021,2,Maputo,Carpentry,7,NULL,66,37,71,66,28,14,5,20800.0000,3
2021,2,Tete,Cooking,5,NULL,49,34,50,54,18,17,14,71333.0000,9
2021,2,Gaza,Cooking,7,NULL,52,28,67,61,15,10,5,5220.0000,3
2021,2,Nampula,Electricity,71,NULL,237,192,218,195,56,48,32,40425.0000,22
2021,3,Manica,Cooking,4,NULL,72,32,69,61,15,13,6,16652.0000,6
2021,3,Niassa,Hairdresser,8,NULL,33,22,30,28,10,8,5,36535.0000,4
2021,3,Gaza,Cooking,8,NULL,62,42,66,68,34,15,11,13631.0000,8
2021,3,Nampula,Carpentry,20,NULL,84,77,86,83,32,14,10,63602.0000,9
2021,3,Manica,Hairdresser,7,NULL,31,33,25,28,13,9,6,2700.0000,4
2021,3,Sofala,Cooking,15,NULL,89,60,110,116,40,19,15,17210.0000,10
2021,3,Gaza,Electricity,10,NULL,37,26,30,28,11,10,4,6620.0000,4
2021,3,Nampula,Cooking,50,NULL,335,199,420,421,134,94,51,163461.0000,27
2021,3,Maputo,Carpentry,11,NULL,77,47,148,126,18,22,11,8436.0000,7
2021,3,Sofala,Electricity,20,NULL,72,57,157,152,19,9,7,22510.0000,4
2021,3,Gaza,Plumbing,4,NULL,68,33,74,77,41,9,5,16100.0000,3
2021,3,Nampula,Electricity,60,NULL,238,210,245,210,69,59,41,55572.0000,26
2021,3,Cabo-Delgado,"AC Repairing",5,NULL,20,20,18,12,9,6,3,30400.0000,3
2021,3,Maputo,Cooking,37,NULL,289,130,273,253,95,88,42,81187.1000,26
2021,3,Sofala,Mechanics,7,NULL,28,23,27,21,7,6,6,52500.0000,3
2021,3,Inhambane,"Construction and Repair",7,NULL,37,26,102,96,16,7,5,1010.0000,2
2021,3,Nampula,Mechanics,19,NULL,88,76,91,71,25,28,20,50620.0000,13
2021,3,Cabo-Delgado,"Construction and Repair",23,NULL,76,66,83,74,32,19,14,88549.0000,10
2021,3,Maputo,Electricity,32,NULL,160,110,139,115,47,45,30,111300.0000,22
2021,3,Tete,Cooking,9,NULL,58,46,59,54,25,10,7,22700.0000,4
2021,3,Inhambane,Deliveries,14,NULL,56,38,53,43,14,9,7,15300.0000,6
2021,3,Nampula,Plumbing,18,NULL,112,75,100,93,41,23,16,33180.0000,11
2021,3,Cabo-Delgado,Deliveries,15,NULL,90,68,82,74,37,25,22,126176.0000,17
2021,3,Maputo,Hairdresser,43,NULL,198,127,198,182,69,48,24,107595.0000,16
2021,3,Tete,Electricity,13,NULL,27,39,38,26,9,8,7,31225.0000,6
2021,3,Inhambane,Hairdresser,9,NULL,78,40,77,71,26,10,3,350.0000,2
2021,3,Nampula,"TV installation",8,NULL,42,37,37,32,17,17,11,36700.0000,8
2021,3,Cabo-Delgado,Hairdresser,44,NULL,219,176,221,210,103,37,19,156575.0000,15
2021,3,Maputo,Painting,14,NULL,215,30,238,231,59,51,31,68510.0000,17
2021,3,Zambezia,Cooking,10,NULL,86,47,92,91,22,42,29,55420.0000,23
2021,3,Inhambane,Plumbing,3,NULL,48,34,41,41,19,12,9,7500.0000,2
2021,3,Niassa,Cooking,9,NULL,59,40,75,73,20,10,8,5970.0000,7
2021,3,Cabo-Delgado,Plumbing,15,NULL,107,81,106,91,55,15,11,22568.0000,9
2021,3,Maputo,Tailor,15,NULL,62,46,56,51,23,16,12,12800.0000,6
2021,3,Zambezia,Electricity,27,NULL,67,67,90,62,11,12,8,37000.0000,4
2021,3,Manica,"Construction and Repair",6,NULL,34,26,35,34,10,13,7,68675.0000,7
2021,3,Niassa,Electricity,6,NULL,40,36,38,31,14,7,4,15200.0000,4
2021,3,Cabo-Delgado,"TV installation",8,NULL,41,34,39,37,16,11,9,15818.0000,9
2021,3,Maputo,Whitesmith,12,NULL,29,29,31,24,7,6,4,8000.0000,2
2021,3,Manica,Electricity,12,NULL,49,32,129,40,10,9,4,30000.0000,3
2021,3,Sofala,"Construction and Repair",10,NULL,39,35,45,39,7,6,3,17520.0000,3
2021,3,Gaza,Deliveries,11,NULL,39,30,38,34,7,8,5,3522.0000,3
2021,3,Nampula,"Construction and Repair",25,NULL,119,71,117,96,28,19,11,116555.0000,9
2021,3,Manica,Plumbing,3,NULL,38,20,31,27,14,4,2,7000.0000,2
2021,3,Sofala,Deliveries,17,NULL,60,55,61,55,22,12,9,8697.0000,7
2021,3,Gaza,Hairdresser,4,NULL,86,29,82,72,21,11,6,2950.0000,5
2021,3,Nampula,Deliveries,36,NULL,120,85,113,110,21,23,18,91142.0000,13
2021,3,Maputo,"Construction and Repair",37,NULL,113,78,121,103,28,16,11,46799.0000,7
2021,3,Sofala,Hairdresser,17,NULL,57,51,59,55,21,13,6,4600.0000,6
2021,3,Inhambane,Carpentry,9,NULL,52,94,213,219,108,5,4,71000.0000,4
2021,3,Nampula,Hairdresser,31,NULL,173,136,175,168,63,46,32,76979.0000,21
2021,3,Cabo-Delgado,Carpentry,18,NULL,98,79,106,100,47,23,13,19772.0000,6
2021,3,Maputo,Deliveries,50,NULL,182,138,228,176,32,48,19,22675.0000,13
2021,3,Sofala,Plumbing,10,NULL,33,31,29,25,9,7,6,5535.0000,4
2021,3,Inhambane,Cooking,12,NULL,76,50,86,80,23,17,10,25055.0000,6
2021,3,Nampula,Painting,13,NULL,36,40,35,31,15,7,4,5200.0000,3
2021,3,Cabo-Delgado,Cooking,45,NULL,235,154,283,255,100,51,26,36538.4590,19
2021,3,Maputo,Gardner,15,NULL,39,40,84,91,8,9,5,1100.0000,3
2021,3,Tete,Deliveries,9,NULL,31,27,32,24,8,5,2,23500.0000,2
2021,3,Inhambane,Electricity,16,NULL,63,38,74,61,18,17,12,17630.0000,7
2021,3,Nampula,Tailor,13,NULL,77,54,69,73,20,15,9,91000.0000,6
2021,3,Cabo-Delgado,Electricity,39,NULL,158,120,143,136,49,45,37,360582.0000,24
2021,3,Maputo,Mechanics,12,NULL,51,40,48,40,7,24,10,16000.0000,3
2021,3,Zambezia,Carpentry,3,NULL,38,23,37,31,10,NULL,NULL,NULL,NULL
2021,3,Inhambane,Mechanics,7,NULL,21,27,28,28,9,7,6,34000.0000,4
2021,3,Nampula,Whitesmith,12,NULL,32,33,148,110,8,6,5,178000.0000,5
2021,3,Cabo-Delgado,Mechanics,12,NULL,44,40,44,40,12,9,8,54015.0000,5
2021,3,Maputo,Plumbing,16,NULL,87,60,89,72,31,17,9,11500.0000,3
2021,3,Zambezia,Deliveries,18,NULL,48,40,54,42,9,10,8,20974.0000,7
2021,3,Inhambane,Whitesmith,3,NULL,8,28,30,29,21,1,0,NULL,0
2021,3,Niassa,Deliveries,11,NULL,16,22,19,18,9,3,3,3000.0000,2
2021,3,Cabo-Delgado,Tailor,10,NULL,32,32,31,27,8,8,3,4700.0000,1
2021,3,Maputo,"TV installation",6,NULL,31,23,32,30,12,6,1,5000.0000,1
2021,3,Zambezia,Hairdresser,10,NULL,50,34,51,43,12,7,2,1500.0000,1
2021,4,Nampula,"TV installation",10,NULL,36,34,27,26,12,13,9,24883.0000,8
2021,4,Inhambane,Carpentry,4,NULL,39,29,35,31,12,7,5,68510.0000,4
2021,4,Maputo,Mechanics,11,NULL,48,38,92,73,8,8,6,33200.0000,4
2021,4,Zambezia,Deliveries,12,NULL,45,40,45,37,9,10,9,33850.0000,9
2021,4,Cabo-Delgado,"Construction and Repair",27,NULL,89,79,83,64,25,13,5,1730.0000,3
2021,4,Niassa,Cooking,4,NULL,57,24,54,54,13,19,13,13570.0000,10
2021,4,Inhambane,Deliveries,5,NULL,43,22,41,29,6,7,3,50000.0000,1
2021,4,Maputo,Plumbing,10,NULL,85,49,91,81,29,24,20,39765.0000,11
2021,4,Zambezia,Hairdresser,9,NULL,39,31,35,33,9,10,7,5507.0000,6
2021,4,Cabo-Delgado,Deliveries,36,NULL,100,91,104,91,39,18,14,94364.0000,9
2021,4,Inhambane,Hairdresser,13,NULL,56,34,57,49,16,7,5,8200.0000,4
2021,4,Niassa,Electricity,12,NULL,40,40,38,33,14,12,12,38850.0000,10
2021,4,Maputo,"TV installation",6,NULL,39,28,112,30,9,8,5,11820.0000,4
2021,4,Cabo-Delgado,Hairdresser,89,NULL,234,279,236,212,109,55,29,161598.0000,20
2021,4,Manica,Cooking,9,NULL,58,36,63,57,19,10,4,13555.0000,3
2021,4,Sofala,Carpentry,7,NULL,26,27,26,20,12,6,4,18500.0000,3
2021,4,Nampula,Carpentry,22,NULL,82,63,77,64,25,13,7,66200.0000,5
2021,4,Cabo-Delgado,Painting,9,NULL,22,31,108,74,8,6,3,10020.0000,2
2021,4,Manica,Electricity,9,NULL,48,30,52,41,17,10,7,16600.0000,6
2021,4,Sofala,Cooking,11,NULL,93,63,115,111,35,21,16,11120.0000,9
2021,4,Nampula,Cooking,56,NULL,312,200,364,380,116,67,40,83705.0000,27
2021,4,Cabo-Delgado,Tailor,16,NULL,51,54,51,46,26,16,11,32790.0000,7
2021,4,Maputo,Carpentry,7,NULL,56,35,52,40,14,9,6,9145.0000,4
2021,4,Sofala,Electricity,18,NULL,70,58,67,59,23,14,8,48722.0000,5
2021,4,Nampula,Electricity,84,NULL,228,201,216,190,74,40,30,80821.0000,23
2021,4,Cabo-Delgado,"TV installation",7,NULL,41,34,34,33,11,15,6,108112.0000,5
2021,4,Maputo,Cooking,49,NULL,281,142,274,243,83,59,33,180691.0000,20
2021,4,Tete,Cooking,10,NULL,42,33,44,43,14,9,7,9000.0000,4
2021,4,Nampula,Mechanics,31,NULL,77,74,103,105,18,13,8,35220.0000,7
2021,4,Gaza,Deliveries,5,NULL,32,27,35,31,11,6,5,4104.0000,5
2021,4,Maputo,Electricity,39,NULL,152,111,143,115,50,34,27,154785.0000,19
2021,4,Tete,Electricity,12,NULL,30,29,24,17,7,9,6,18600.0000,6
2021,4,Nampula,Tailor,10,NULL,55,28,50,44,10,9,6,11150.0000,5
2021,4,Gaza,Plumbing,8,NULL,60,29,69,84,37,11,6,2800.0000,2
2021,4,Maputo,Hairdresser,37,NULL,174,120,185,165,57,42,22,22086.0000,17
2021,4,Zambezia,Cooking,13,NULL,65,37,73,77,28,14,10,6936.0000,8
2021,4,Cabo-Delgado,Carpentry,44,NULL,107,111,116,106,50,25,13,56900.0000,11
2021,4,Nampula,Whitesmith,6,NULL,32,22,31,30,11,9,9,60065.0000,8
2021,4,Inhambane,Cooking,9,NULL,81,40,76,74,24,16,10,28460.0000,8
2021,4,Maputo,Painting,6,NULL,184,35,170,196,58,27,19,87065.0000,6
2021,4,Zambezia,Electricity,21,NULL,50,58,42,45,19,12,9,57137.0000,9
2021,4,Cabo-Delgado,Cooking,77,NULL,213,226,226,205,76,56,28,116280.0000,18
2021,4,Inhambane,Electricity,10,NULL,29,31,26,22,8,4,0,NULL,0
2021,4,Niassa,Deliveries,7,NULL,25,27,29,27,7,4,4,10500.0000,2
2021,4,Maputo,Tailor,4,NULL,50,27,83,42,8,5,3,50.0000,1
2021,4,Cabo-Delgado,Electricity,66,NULL,181,181,182,154,64,45,27,119038.0000,23
2021,4,Inhambane,Plumbing,3,NULL,33,20,24,23,6,8,6,26500.0000,4
2021,4,Niassa,Hairdresser,6,NULL,35,34,35,32,15,5,3,1375.0000,2
2021,4,Maputo,Whitesmith,13,NULL,21,26,13,12,3,6,4,25300.0000,4
2021,4,Cabo-Delgado,Mechanics,33,NULL,58,77,49,45,21,17,10,37123.0000,4
2021,4,Manica,Deliveries,8,NULL,21,23,19,21,5,3,3,20000.0000,1
2021,4,Sofala,"Construction and Repair",11,NULL,37,29,32,22,6,7,3,15000.0000,3
2021,4,Nampula,"Construction and Repair",22,NULL,92,75,94,75,32,17,14,111794.0000,10
2021,4,Cabo-Delgado,Plumbing,35,NULL,102,90,96,86,34,11,2,6200.0000,2
2021,4,Manica,Hairdresser,6,NULL,31,21,28,24,9,4,2,4500.0000,2
2021,4,Sofala,Deliveries,10,NULL,47,39,44,39,14,14,11,66575.0000,11
2021,4,Nampula,Deliveries,34,NULL,93,89,87,79,23,20,14,52200.0000,11
2021,4,Cabo-Delgado,Towing,5,NULL,15,20,16,13,10,1,0,NULL,0
2021,4,Maputo,"Construction and Repair",18,NULL,94,65,83,70,22,20,10,21050.0000,8
2021,4,Sofala,Hairdresser,17,NULL,56,46,59,47,20,16,8,1490.0000,3
2021,4,Nampula,Hairdresser,39,NULL,132,118,128,110,33,25,17,11040.0000,10
2021,4,Gaza,Cooking,1,NULL,51,27,58,49,16,11,4,500.0000,1
2021,4,Maputo,Deliveries,54,NULL,156,137,157,129,34,19,11,9395.0000,7
2021,4,Tete,Deliveries,3,NULL,30,24,29,29,10,7,6,53200.0000,3
2021,4,Nampula,Plumbing,22,NULL,84,72,81,78,40,14,11,27227.0000,9
2021,4,Gaza,Hairdresser,6,NULL,71,40,67,70,24,12,8,2320.0000,2
2021,4,Maputo,Gardner,12,NULL,39,32,41,29,4,8,5,10700.0000,4
2021,4,Tete,Hairdresser,7,NULL,21,20,26,21,15,5,3,1820.0000,3
2021,5,Gaza,Cooking,8,NULL,56,34,76,72,15,15,12,5700.0000,8
2021,5,Nampula,Cooking,48,NULL,282,177,339,351,78,62,35,135392.0000,27
2021,5,Maputo,"Construction and Repair",26,NULL,93,80,112,93,36,12,10,32060.0000,9
2021,5,Sofala,Electricity,24,NULL,74,69,71,48,14,8,6,29100.0000,4
2021,5,Gaza,Electricity,16,NULL,46,36,47,38,13,1,0,NULL,0
2021,5,Nampula,Electricity,60,NULL,219,180,192,184,79,52,41,294731.0000,31
2021,5,Maputo,Deliveries,76,NULL,176,205,182,141,35,22,16,102255.0000,12
2021,5,Sofala,Plumbing,7,NULL,31,26,30,21,13,6,3,6190.0000,2
2021,5,Gaza,Plumbing,3,NULL,67,32,79,76,42,20,8,17534.0000,6
2021,5,Nampula,Mechanics,25,NULL,57,63,62,44,19,15,12,24550.0000,9
2021,5,Cabo-Delgado,"Construction and Repair",17,NULL,77,60,67,64,22,18,12,149412.0000,8
2021,5,Maputo,Gardner,11,NULL,30,35,32,23,5,4,4,24200.0000,3
2021,5,Tete,Deliveries,9,NULL,29,28,29,27,7,8,8,18012.0000,5
